,tweet_id,name,dog_stage,rating_numerator,text,source,timestamp,retweet_count,favorite_count,geo_data,lang_data,dog_breed
59,880872448815771648,None,none,12,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,Twitter for iPhone,2017-06-30 19:35:32,3200.0,18713.0,None,en,Pembroke
60,880465832366813184,Bella,none,12,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,Twitter for iPhone,2017-06-29 16:39:47,5212.0,25034.0,None,en,Golden Retriever
61,880221127280381952,Jesse,none,12,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,Twitter for iPhone,2017-06-29 00:27:25,3466.0,23674.0,None,en,Chihuahua
62,880095782870896641,None,none,11,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,Twitter for iPhone,2017-06-28 16:09:20,3652.0,24337.0,None,en,Miniature Pinscher
63,879862464715927552,Romeo,none,13,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,Twitter for iPhone,2017-06-28 00:42:13,2928.0,19704.0,None,en,Basset
64,879674319642796034,None,none,14,@RealKentMurphy 14/10 confirmed,Twitter for iPhone,2017-06-27 12:14:36,9.0,282.0,None,en,
65,879492040517615616,Bailey,none,12,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,Twitter for iPhone,2017-06-27 00:10:17,2628.0,20709.0,None,en,German Short-Haired Pointer
66,879415818425184262,Duddles,none,13,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,Twitter for iPhone,2017-06-26 19:07:24,37451.0,92860.0,None,en,English Springer
67,879376492567855104,Jack,none,12,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,Twitter for iPhone,2017-06-26 16:31:08,2649.0,14857.0,None,en,
68,879130579576475649,Emmy,none,14,RT @dog_rates: This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://…,Twitter for iPhone,2017-06-26 00:13:58,5739.0,0.0,None,en,
69,879050749262655488,Steven,none,11,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,Twitter for iPhone,2017-06-25 18:56:45,3955.0,19809.0,None,en,
70,879008229531029506,Beau,none,13,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,Twitter for iPhone,2017-06-25 16:07:47,2241.0,16783.0,None,en,Vizsla
71,878776093423087618,Snoopy,puppo,13,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,Twitter for iPhone,2017-06-25 00:45:22,3432.0,17137.0,None,en,Italian Greyhound
72,878604707211726852,None,none,13,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,Twitter for iPhone,2017-06-24 13:24:20,5927.0,26442.0,None,en,
73,878404777348136964,Shadow,none,13,"RT @dog_rates: Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https:/…",Twitter for iPhone,2017-06-24 00:09:53,1077.0,0.0,None,en,
74,878316110768087041,Terrance,none,11,RT @dog_rates: Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/i…,Twitter for iPhone,2017-06-23 18:17:33,5526.0,0.0,None,en,
75,878281511006478336,Shadow,none,13,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",Twitter for iPhone,2017-06-23 16:00:04,1077.0,6779.0,None,en,Basset
76,878057613040115712,Emmy,none,14,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,Twitter for iPhone,2017-06-23 01:10:23,5739.0,37152.0,None,en,French Bulldog
77,877736472329191424,Aja,none,13,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,Twitter for iPhone,2017-06-22 03:54:17,15806.0,69288.0,None,en,Chesapeake Bay Retriever
78,877611172832227328,None,pupper,14,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,Twitter for iPhone,2017-06-21 19:36:23,70.0,0.0,None,en,Irish Setter
79,877556246731214848,Penny,none,12,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,Twitter for iPhone,2017-06-21 15:58:08,3168.0,19909.0,None,en,Basset
80,877316821321428993,Dante,none,13,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",Twitter for iPhone,2017-06-21 00:06:44,4347.0,24155.0,None,en,Saluki
81,877201837425926144,Nelly,none,12,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,Twitter for iPhone,2017-06-20 16:29:50,4629.0,23869.0,None,en,Pembroke
82,876838120628539392,Ginger,pupper,12,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,Twitter for iPhone,2017-06-19 16:24:33,2804.0,18212.0,None,en,Bloodhound
83,876537666061221889,None,none,14,I can say with the pupmost confidence that the doggos who assisted with this search are heroic as h*ck. 14/10 for all https://t.co/8yoc1CNTsu,Twitter for iPhone,2017-06-18 20:30:39,3974.0,21051.0,None,en,
84,876484053909872640,Benedict,none,13,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,Twitter for iPhone,2017-06-18 16:57:37,2000.0,16567.0,None,en,Golden Retriever
85,876120275196170240,Venti,none,13,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",Twitter for iPhone,2017-06-17 16:52:05,3903.0,24687.0,None,en,Bernese Mountain Dog
86,875747767867523072,Goose,none,13,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",Twitter for iPhone,2017-06-16 16:11:53,3582.0,22108.0,None,en,Labrador Retriever
87,875144289856114688,Nugget,none,13,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,Twitter for iPhone,2017-06-15 00:13:52,4156.0,19421.0,None,en,Siberian Husky
88,875097192612077568,None,none,13,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,Twitter for iPhone,2017-06-14 21:06:43,5115.0,24246.0,None,en,
89,875021211251597312,None,none,12,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,Twitter for iPhone,2017-06-14 16:04:48,3972.0,22546.0,None,en,West Highland White Terrier
90,874680097055178752,Cash,none,12,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,Twitter for iPhone,2017-06-13 17:29:20,3919.0,24601.0,None,en,Labrador Retriever
91,874434818259525634,Coco,none,12,RT @dog_rates: This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.c…,Twitter for iPhone,2017-06-13 01:14:41,12213.0,0.0,None,en,
92,874296783580663808,Jed,pupper,13,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,Twitter for iPhone,2017-06-12 16:06:11,3482.0,22965.0,None,en,Cocker Spaniel
93,874057562936811520,None,none,12,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",Twitter for iPhone,2017-06-12 00:15:36,3377.0,20118.0,None,en,Flat-Coated Retriever
94,874012996292530176,Sebastian,puppo,13,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",Twitter for iPhone,2017-06-11 21:18:31,8590.0,30125.0,None,en,Cardigan
95,873697596434513921,Walter,none,14,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,Twitter for iPhone,2017-06-11 00:25:14,2472.653333333333,7059.151397849462,,,
96,873580283840344065,None,none,13,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",Twitter for iPhone,2017-06-10 16:39:04,3343.0,21379.0,None,en,Newfoundland
97,873337748698140672,Sierra,pupper,12,"RT @dog_rates: This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https:/…",Twitter for iPhone,2017-06-10 00:35:19,1331.0,0.0,None,en,
98,873213775632977920,Sierra,pupper,12,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",Twitter for iPhone,2017-06-09 16:22:42,1331.0,6322.0,None,en,Vizsla
99,872967104147763200,None,doggo,12,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,Twitter for iPhone,2017-06-09 00:02:31,4562.0,24074.0,None,en,Labrador Retriever
100,872820683541237760,None,none,13,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",Twitter for iPhone,2017-06-08 14:20:41,3166.0,13071.0,None,en,Pug
101,872668790621863937,None,none,14,"RT @loganamnosis: Penelope here is doing me quite a divertir. Well done, @dog_rates! Loving the pupdate. 14/10, je jouerais de nouveau. htt…",Twitter for iPhone,2017-06-08 04:17:07,2472.653333333333,7059.151397849462,,,
102,872620804844003328,Monkey,none,13,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,Twitter for iPhone,2017-06-08 01:06:27,3067.0,18328.0,None,en,Cocker Spaniel
103,872486979161796608,None,none,12,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,Twitter for iPhone,2017-06-07 16:14:40,7719.0,36093.0,None,en,Pembroke
104,872261713294495745,Harry,none,13,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,Twitter for iPhone,2017-06-07 01:19:32,2472.653333333333,7059.151397849462,,,Labrador Retriever
105,872122724285648897,Kody,none,12,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,Twitter for iPhone,2017-06-06 16:07:15,6829.0,30235.0,None,en,
106,871879754684805121,Lassie,none,13,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,Twitter for iPhone,2017-06-06 00:01:46,9247.0,33114.0,None,en,Shetland Sheepdog
107,871762521631449091,Rover,pupper,12,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,Twitter for iPhone,2017-06-05 16:15:56,2970.0,17887.0,None,en,Labrador Retriever
108,871515927908634625,Napolean,doggo,12,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,Twitter for iPhone,2017-06-04 23:56:03,2941.0,17892.0,None,en,Komondor
109,871166179821445120,Dawn,none,12,RT @dog_rates: This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/X…,Twitter for iPhone,2017-06-04 00:46:17,4894.0,0.0,None,en,
110,871102520638267392,None,doggo,14,Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH,Twitter for iPhone,2017-06-03 20:33:19,4681.0,18549.0,None,en,
111,871032628920680449,Boomer,none,13,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",Twitter for iPhone,2017-06-03 15:55:36,3225.0,20158.0,None,en,Kelpie
112,870804317367881728,None,none,11,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,Twitter for iPhone,2017-06-03 00:48:22,5284.0,29800.0,None,en,
